Frame,Timestamp
1,1744299385.2705
2,1744299385.32839
3,1744299385.34669
4,1744299385.3634
5,1744299385.37684
6,1744299385.38991
7,1744299385.40207
8,1744299385.41381
9,1744299385.42532
10,1744299385.43664
11,1744299385.44815
12,1744299385.46827
13,1744299385.4824
14,1744299385.49522
15,1744299385.5071
16,1744299385.51968
17,1744299385.53106
18,1744299385.56428
19,1744299385.59009
20,1744299385.61002
21,1744299385.62665
22,1744299385.6405
23,1744299385.65262
24,1744299385.66506
25,1744299385.67703
26,1744299385.70156
27,1744299385.72619
28,1744299385.73704
29,1744299385.74995
30,1744299385.76262
31,1744299385.77399
32,1744299385.78911
33,1744299385.8005
34,1744299385.827
35,1744299385.86126
36,1744299385.88308
37,1744299385.90309
38,1744299385.91795
39,1744299385.93065
40,1744299385.94322
41,1744299385.95422
42,1744299385.96551
43,1744299385.97665
44,1744299386.00034
45,1744299386.0152
46,1744299386.03425
47,1744299386.0516
48,1744299386.06835
49,1744299386.09737
50,1744299386.11863
51,1744299386.13652
52,1744299386.15272
53,1744299386.16768
54,1744299386.17997
55,1744299386.19196
56,1744299386.20388
57,1744299386.21494
58,1744299386.22944
59,1744299386.25668
60,1744299386.27863
61,1744299386.29932
62,1744299386.31755
63,1744299386.33274
64,1744299386.34469
65,1744299386.35572
66,1744299386.3671
67,1744299386.37859
68,1744299386.40236
69,1744299386.41707
70,1744299386.43665
71,1744299386.44924
72,1744299386.46587
73,1744299386.4767
74,1744299386.50308
75,1744299386.52274
76,1744299386.53733
77,1744299386.54987
78,1744299386.56152
79,1744299386.57254
80,1744299386.60527
81,1744299386.62444
82,1744299386.64063
83,1744299386.65507
84,1744299386.6711
85,1744299386.70054
86,1744299386.72334
87,1744299386.74123
88,1744299386.76131
89,1744299386.77405
90,1744299386.78593
91,1744299386.7973
92,1744299386.80843
93,1744299386.81995
94,1744299386.83613
95,1744299386.86164
96,1744299386.87414
97,1744299386.88523
98,1744299386.89656
99,1744299386.90836
100,1744299386.9354
101,1744299386.94788
102,1744299386.96502
103,1744299386.97929
104,1744299387.00376
105,1744299387.02063
106,1744299387.0337
107,1744299387.04616
108,1744299387.06958
109,1744299387.09232
110,1744299387.11064
111,1744299387.13108
112,1744299387.15864
113,1744299387.17915
114,1744299387.19668
115,1744299387.21177
116,1744299387.22542
117,1744299387.23747
118,1744299387.24935
119,1744299387.26071
120,1744299387.27214
121,1744299387.28335
122,1744299387.30229
123,1744299387.31677
124,1744299387.33452
125,1744299387.34901
126,1744299387.36389
127,1744299387.37524
128,1744299387.40166
129,1744299387.42073
130,1744299387.43733
131,1744299387.45166
132,1744299387.47023
133,1744299387.49326
134,1744299387.51099
135,1744299387.52644
136,1744299387.54044
137,1744299387.55295
138,1744299387.56615
139,1744299387.57704
140,1744299387.59306
141,1744299387.60659
142,1744299387.62668
143,1744299387.64393
144,1744299387.67499
145,1744299387.69694
146,1744299387.71434
147,1744299387.73298
148,1744299387.74537
149,1744299387.76054
150,1744299387.77257
151,1744299387.7849
152,1744299387.80036
153,1744299387.81256
154,1744299387.83572
155,1744299387.8537
156,1744299387.86933
157,1744299387.88159
158,1744299387.90624
159,1744299387.9237
160,1744299387.94007
161,1744299387.95405
162,1744299387.97
163,1744299387.98253
164,1744299388.00267
165,1744299388.01444
166,1744299388.02992
167,1744299388.05771
168,1744299388.07811
169,1744299388.0959
170,1744299388.11336
171,1744299388.12749
172,1744299388.13961
173,1744299388.15091
174,1744299388.16976
175,1744299388.18368
176,1744299388.2032
177,1744299388.21738
178,1744299388.23659
179,1744299388.25233
180,1744299388.2702
181,1744299388.28391
182,1744299388.30329
183,1744299388.31835
184,1744299388.33715
185,1744299388.35361
186,1744299388.36956
187,1744299388.38853
188,1744299388.40527
189,1744299388.41903
190,1744299388.43979
191,1744299388.46856
192,1744299388.48923
193,1744299388.50673
194,1744299388.52223
195,1744299388.53644
196,1744299388.54923
197,1744299388.56171
198,1744299388.57303
199,1744299388.58421
200,1744299388.60445
201,1744299388.61876
202,1744299388.6366
203,1744299388.65251
204,1744299388.6677
205,1744299388.67922
206,1744299388.69411
207,1744299388.70537
208,1744299388.73594
209,1744299388.76564
210,1744299388.7869
211,1744299388.80521
212,1744299388.82035
213,1744299388.83322
214,1744299388.8446
215,1744299388.85924
216,1744299388.87082
217,1744299388.88257
218,1744299388.89645
219,1744299388.90742
220,1744299388.92429
221,1744299388.95412
222,1744299388.976
223,1744299388.99497
224,1744299389.01141
225,1744299389.02474
226,1744299389.03704
227,1744299389.04804
228,1744299389.07087
229,1744299389.09993
230,1744299389.12129
231,1744299389.13941
232,1744299389.15506
233,1744299389.16812
234,1744299389.19259
235,1744299389.21693
236,1744299389.23671
237,1744299389.25413
238,1744299389.27091
239,1744299389.28375
240,1744299389.29563
241,1744299389.30863
242,1744299389.32122
243,1744299389.33211
244,1744299389.34321
245,1744299389.35473
246,1744299389.37198
247,1744299389.4002
248,1744299389.42162
249,1744299389.44058
250,1744299389.45616
251,1744299389.46946
252,1744299389.48155
253,1744299389.49294
254,1744299389.50422
255,1744299389.51504
256,1744299389.52936
257,1744299389.54036
258,1744299389.55865
259,1744299389.58694
260,1744299389.60847
261,1744299389.62629
262,1744299389.6422
263,1744299389.65543
264,1744299389.67116
265,1744299389.69943
266,1744299389.72042
267,1744299389.74535
268,1744299389.77094
269,1744299389.79032
270,1744299389.80714
271,1744299389.82211
272,1744299389.83546
273,1744299389.84719
274,1744299389.85887
275,1744299389.87017
276,1744299389.88153
277,1744299389.89233
278,1744299389.90506
279,1744299389.91611
280,1744299389.93803
281,1744299389.96647
282,1744299389.98693
283,1744299390.00533
284,1744299390.02118
285,1744299390.03488
