Frame,Timestamp
1,1744836347.22158
2,1744836347.25361
3,1744836347.2751
4,1744836347.29352
5,1744836347.32374
6,1744836347.34584
7,1744836347.36376
8,1744836347.38089
9,1744836347.39414
10,1744836347.40602
11,1744836347.41788
12,1744836347.42928
13,1744836347.4403
14,1744836347.45161
15,1744836347.46261
16,1744836347.47361
17,1744836347.48977
18,1744836347.52958
19,1744836347.55019
20,1744836347.56796
21,1744836347.58338
22,1744836347.59636
23,1744836347.60854
24,1744836347.62
25,1744836347.63125
26,1744836347.64239
27,1744836347.65674
28,1744836347.66823
29,1744836347.687
30,1744836347.70031
31,1744836347.7255
32,1744836347.74104
33,1744836347.75527
34,1744836347.76763
35,1744836347.78714
36,1744836347.79898
37,1744836347.82406
38,1744836347.84202
39,1744836347.85813
40,1744836347.87064
41,1744836347.8891
42,1744836347.90094
43,1744836347.92294
44,1744836347.9381
45,1744836347.96239
46,1744836347.99183
47,1744836348.014
48,1744836348.0321
49,1744836348.04756
50,1744836348.0608
51,1744836348.07348
52,1744836348.08569
53,1744836348.09732
54,1744836348.10942
55,1744836348.12327
56,1744836348.15202
57,1744836348.17244
58,1744836348.19057
59,1744836348.20813
60,1744836348.2223
61,1744836348.23429
62,1744836348.24577
63,1744836348.257
64,1744836348.27055
65,1744836348.29052
66,1744836348.32457
67,1744836348.35166
68,1744836348.38004
69,1744836348.4018
70,1744836348.42103
71,1744836348.43668
72,1744836348.45055
73,1744836348.46227
74,1744836348.4753
75,1744836348.48737
76,1744836348.49824
77,1744836348.50969
78,1744836348.52091
79,1744836348.53176
80,1744836348.54292
81,1744836348.55883
82,1744836348.58911
83,1744836348.61212
84,1744836348.63168
85,1744836348.64806
86,1744836348.6632
87,1744836348.67538
88,1744836348.68812
89,1744836348.6993
90,1744836348.71047
91,1744836348.72439
92,1744836348.75399
93,1744836348.77528
94,1744836348.79428
95,1744836348.80929
96,1744836348.8229
97,1744836348.83613
98,1744836348.84801
99,1744836348.85911
100,1744836348.87089
101,1744836348.88706
102,1744836348.89848
103,1744836348.92489
104,1744836348.94425
105,1744836348.96143
106,1744836348.97621
107,1744836348.99009
108,1744836349.00162
109,1744836349.02989
110,1744836349.04881
111,1744836349.06966
112,1744836349.09806
113,1744836349.12074
114,1744836349.14006
115,1744836349.15618
116,1744836349.17023
117,1744836349.18265
118,1744836349.19438
119,1744836349.20576
120,1744836349.21725
121,1744836349.22829
122,1744836349.24011
