Frame,Timestamp
1,1744996177.59591
2,1744996177.63741
3,1744996177.65577
4,1744996177.67158
5,1744996177.68544
6,1744996177.69792
7,1744996177.71093
8,1744996177.72328
9,1744996177.73547
10,1744996177.7474
11,1744996177.75876
12,1744996177.77007
13,1744996177.79648
14,1744996177.80805
15,1744996177.82487
16,1744996177.8543
17,1744996177.87502
18,1744996177.89465
19,1744996177.91084
20,1744996177.92456
21,1744996177.93686
22,1744996177.94914
23,1744996177.96054
24,1744996177.9722
25,1744996177.99684
26,1744996178.02689
27,1744996178.04846
28,1744996178.06674
29,1744996178.08581
30,1744996178.09961
31,1744996178.11164
32,1744996178.12346
33,1744996178.13559
34,1744996178.14893
35,1744996178.16047
36,1744996178.17351
37,1744996178.20297
38,1744996178.22277
39,1744996178.24209
40,1744996178.25708
41,1744996178.27061
42,1744996178.28273
43,1744996178.29827
44,1744996178.32926
45,1744996178.35132
46,1744996178.37019
47,1744996178.38568
48,1744996178.39973
49,1744996178.41197
50,1744996178.42595
51,1744996178.43734
52,1744996178.4489
53,1744996178.46594
54,1744996178.48822
55,1744996178.50611
56,1744996178.52232
57,1744996178.53683
58,1744996178.54946
59,1744996178.56748
60,1744996178.58062
61,1744996178.59858
62,1744996178.61847
63,1744996178.6399
64,1744996178.66032
65,1744996178.67349
66,1744996178.6892
67,1744996178.7001
68,1744996178.71322
69,1744996178.72587
70,1744996178.73738
71,1744996178.75231
72,1744996178.76322
73,1744996178.79823
74,1744996178.81626
75,1744996178.83332
76,1744996178.84718
77,1744996178.86521
78,1744996178.87726
79,1744996178.8964
80,1744996178.90958
81,1744996178.92952
82,1744996178.94318
83,1744996178.96527
84,1744996178.98008
85,1744996178.99491
86,1744996179.00704
87,1744996179.03073
88,1744996179.04491
89,1744996179.06518
90,1744996179.09688
91,1744996179.12141
92,1744996179.13977
93,1744996179.1577
94,1744996179.17322
95,1744996179.18528
96,1744996179.19685
97,1744996179.20814
98,1744996179.21968
99,1744996179.23737
100,1744996179.27198
101,1744996179.29422
102,1744996179.31228
103,1744996179.32709
104,1744996179.34197
105,1744996179.35529
106,1744996179.36881
107,1744996179.38019
108,1744996179.3921
109,1744996179.40394
110,1744996179.41659
111,1744996179.42778
112,1744996179.43933
113,1744996179.45321
114,1744996179.46403
115,1744996179.48621
116,1744996179.49757
117,1744996179.52035
118,1744996179.53932
119,1744996179.55875
120,1744996179.57458
121,1744996179.58911
122,1744996179.6015
123,1744996179.63688
124,1744996179.66089
125,1744996179.68159
126,1744996179.69805
127,1744996179.71216
128,1744996179.72471
129,1744996179.73614
130,1744996179.74715
131,1744996179.76031
132,1744996179.77167
133,1744996179.79821
134,1744996179.81729
135,1744996179.8341
136,1744996179.8489
137,1744996179.86693
138,1744996179.89679
139,1744996179.91752
140,1744996179.93574
141,1744996179.95122
142,1744996179.96427
143,1744996179.9767
144,1744996179.98793
145,1744996179.9994
146,1744996180.01075
147,1744996180.03139
148,1744996180.04471
149,1744996180.06387
150,1744996180.07568
151,1744996180.09506
152,1744996180.10601
153,1744996180.1352
154,1744996180.16909
155,1744996180.19342
156,1744996180.20608
157,1744996180.21739
158,1744996180.22837
159,1744996180.24085
160,1744996180.25188
161,1744996180.26481
162,1744996180.29446
163,1744996180.31537
164,1744996180.33422
165,1744996180.34887
166,1744996180.36253
167,1744996180.37417
168,1744996180.38604
169,1744996180.3977
170,1744996180.4088
171,1744996180.43464
172,1744996180.464
173,1744996180.4856
174,1744996180.50352
175,1744996180.51937
176,1744996180.53285
177,1744996180.54854
178,1744996180.56225
179,1744996180.57568
180,1744996180.58682
181,1744996180.59875
182,1744996180.61203
183,1744996180.63224
184,1744996180.64414
185,1744996180.67216
186,1744996180.6907
187,1744996180.70466
188,1744996180.71742
189,1744996180.73565
190,1744996180.76923
191,1744996180.79532
192,1744996180.81696
193,1744996180.83411
194,1744996180.85139
195,1744996180.86517
196,1744996180.87673
197,1744996180.88814
198,1744996180.89945
199,1744996180.91063
200,1744996180.92591
201,1744996180.9372
202,1744996180.94998
203,1744996180.96255
204,1744996180.97382
205,1744996180.99926
206,1744996181.03106
207,1744996181.05221
208,1744996181.0708
209,1744996181.08631
210,1744996181.09986
211,1744996181.11339
212,1744996181.12513
213,1744996181.13658
214,1744996181.14766
215,1744996181.16677
216,1744996181.18949
217,1744996181.20076
218,1744996181.21169
219,1744996181.23506
220,1744996181.24926
221,1744996181.2667
222,1744996181.28033
223,1744996181.30226
224,1744996181.31802
225,1744996181.33576
226,1744996181.35926
227,1744996181.37847
228,1744996181.39372
229,1744996181.40737
230,1744996181.4198
231,1744996181.43145
232,1744996181.44613
233,1744996181.46508
234,1744996181.48183
235,1744996181.49505
236,1744996181.50698
237,1744996181.53095
238,1744996181.54269
239,1744996181.55536
240,1744996181.56665
241,1744996181.60088
242,1744996181.62443
243,1744996181.64345
244,1744996181.6586
245,1744996181.67158
246,1744996181.68353
247,1744996181.69745
248,1744996181.70946
249,1744996181.74038
250,1744996181.76363
251,1744996181.78176
252,1744996181.79917
253,1744996181.81201
254,1744996181.82386
255,1744996181.83534
256,1744996181.84636
257,1744996181.86131
258,1744996181.88643
259,1744996181.90651
260,1744996181.92433
261,1744996181.95639
262,1744996181.97884
263,1744996181.99738
264,1744996182.01355
265,1744996182.02922
266,1744996182.04166
267,1744996182.05348
268,1744996182.06444
269,1744996182.07598
270,1744996182.09143
271,1744996182.1024
272,1744996182.11387
273,1744996182.13006
274,1744996182.14192
275,1744996182.16886
276,1744996182.19134
277,1744996182.20995
278,1744996182.22508
279,1744996182.23913
280,1744996182.25114
281,1744996182.26846
282,1744996182.28106
283,1744996182.30736
284,1744996182.32637
285,1744996182.34206
286,1744996182.3588
287,1744996182.37128
288,1744996182.38497
289,1744996182.39652
290,1744996182.40994
291,1744996182.43215
292,1744996182.45219
293,1744996182.47038
294,1744996182.48577
295,1744996182.50566
296,1744996182.51918
297,1744996182.53551
298,1744996182.55669
299,1744996182.56782
300,1744996182.57839
301,1744996182.59615
302,1744996182.62468
303,1744996182.64525
304,1744996182.66352
305,1744996182.67824
306,1744996182.69165
307,1744996182.70456
308,1744996182.72291
309,1744996182.73905
310,1744996182.75517
311,1744996182.77528
312,1744996182.79482
313,1744996182.80978
314,1744996182.8234
315,1744996182.83522
316,1744996182.84673
317,1744996182.8669
318,1744996182.8822
319,1744996182.8989
320,1744996182.92625
321,1744996182.94753
322,1744996182.96507
323,1744996182.98053
324,1744996182.994
325,1744996183.00641
326,1744996183.01778
327,1744996183.03362
328,1744996183.06294
329,1744996183.08585
330,1744996183.10369
331,1744996183.11839
332,1744996183.13196
333,1744996183.14365
334,1744996183.155
335,1744996183.16822
336,1744996183.19786
337,1744996183.22147
338,1744996183.24021
339,1744996183.25636
340,1744996183.27149
341,1744996183.28345
342,1744996183.29544
343,1744996183.3071
344,1744996183.3198
345,1744996183.34019
346,1744996183.37163
347,1744996183.39441
348,1744996183.41324
349,1744996183.42939
350,1744996183.44314
351,1744996183.4555
352,1744996183.46694
353,1744996183.47813
354,1744996183.48933
355,1744996183.50914
356,1744996183.53478
357,1744996183.55539
358,1744996183.57341
359,1744996183.5881
360,1744996183.60074
361,1744996183.6124
362,1744996183.6241
363,1744996183.6353
364,1744996183.64671
365,1744996183.6662
366,1744996183.69568
367,1744996183.72219
368,1744996183.75034
369,1744996183.77231
370,1744996183.79044
371,1744996183.80527
372,1744996183.81838
373,1744996183.83382
374,1744996183.84802
375,1744996183.86173
376,1744996183.87382
377,1744996183.88774
378,1744996183.90073
379,1744996183.91243
380,1744996183.92735
381,1744996183.9384
382,1744996183.951
383,1744996183.96317
384,1744996183.97428
385,1744996184.00343
386,1744996184.03422
387,1744996184.0582
388,1744996184.0699
389,1744996184.08056
390,1744996184.092
