Frame,Timestamp
1,1744998132.19015
2,1744998132.21604
3,1744998132.23749
4,1744998132.25636
5,1744998132.27222
6,1744998132.28679
7,1744998132.29942
8,1744998132.3138
9,1744998132.32595
10,1744998132.33875
11,1744998132.36121
12,1744998132.37677
13,1744998132.39299
14,1744998132.41518
15,1744998132.42947
16,1744998132.4416
17,1744998132.45436
18,1744998132.4668
19,1744998132.49209
20,1744998132.52336
21,1744998132.54535
22,1744998132.56461
23,1744998132.5808
24,1744998132.59538
25,1744998132.60807
26,1744998132.62094
27,1744998132.63347
28,1744998132.64596
29,1744998132.6715
30,1744998132.69297
31,1744998132.71052
32,1744998132.72547
33,1744998132.73915
34,1744998132.75214
35,1744998132.7646
36,1744998132.77691
37,1744998132.79301
38,1744998132.80638
39,1744998132.82557
40,1744998132.84012
41,1744998132.8612
42,1744998132.87511
43,1744998132.89254
44,1744998132.90656
45,1744998132.93037
46,1744998132.94646
47,1744998132.96051
48,1744998132.97307
49,1744998132.99159
50,1744998133.00759
51,1744998133.02672
52,1744998133.05465
53,1744998133.07524
54,1744998133.09265
55,1744998133.1077
56,1744998133.12139
57,1744998133.13548
58,1744998133.14876
59,1744998133.1614
60,1744998133.17359
61,1744998133.18687
62,1744998133.19997
63,1744998133.22643
64,1744998133.24163
65,1744998133.25762
66,1744998133.27153
67,1744998133.29246
68,1744998133.31421
69,1744998133.33334
70,1744998133.34944
71,1744998133.36403
72,1744998133.37686
73,1744998133.39162
74,1744998133.41718
75,1744998133.4375
76,1744998133.4542
77,1744998133.46905
78,1744998133.48231
79,1744998133.49503
80,1744998133.50722
81,1744998133.52473
82,1744998133.53924
83,1744998133.56097
84,1744998133.5776
85,1744998133.59322
86,1744998133.60683
87,1744998133.62768
88,1744998133.64329
89,1744998133.65869
90,1744998133.68962
91,1744998133.71235
92,1744998133.73103
93,1744998133.7466
94,1744998133.76024
95,1744998133.77309
96,1744998133.78581
97,1744998133.79828
98,1744998133.81048
99,1744998133.82589
100,1744998133.8509
101,1744998133.87096
102,1744998133.90009
103,1744998133.9263
104,1744998133.94647
105,1744998133.96383
106,1744998133.98138
107,1744998133.99508
108,1744998134.00821
109,1744998134.02207
110,1744998134.0339
111,1744998134.04965
112,1744998134.08004
113,1744998134.10202
114,1744998134.12267
115,1744998134.13834
116,1744998134.15303
117,1744998134.16631
118,1744998134.182
119,1744998134.19402
120,1744998134.20654
121,1744998134.21882
122,1744998134.23167
123,1744998134.24387
124,1744998134.25651
125,1744998134.26948
126,1744998134.28221
127,1744998134.29466
128,1744998134.30698
129,1744998134.33228
130,1744998134.35297
131,1744998134.37109
132,1744998134.38704
133,1744998134.40174
134,1744998134.42416
135,1744998134.44327
136,1744998134.4599
137,1744998134.4744
138,1744998134.48765
139,1744998134.49976
140,1744998134.51204
141,1744998134.52437
142,1744998134.53624
143,1744998134.56009
144,1744998134.59858
145,1744998134.62062
146,1744998134.64003
147,1744998134.65888
148,1744998134.67374
149,1744998134.68928
150,1744998134.70134
151,1744998134.71358
152,1744998134.72586
153,1744998134.73832
154,1744998134.75343
155,1744998134.76608
156,1744998134.77896
157,1744998134.79328
158,1744998134.82469
159,1744998134.85198
160,1744998134.87704
161,1744998134.89958
162,1744998134.91668
163,1744998134.93186
164,1744998134.94493
165,1744998134.95778
166,1744998134.96992
167,1744998134.98196
168,1744998134.99402
169,1744998135.006
170,1744998135.02132
171,1744998135.03411
172,1744998135.04628
173,1744998135.06253
174,1744998135.08255
175,1744998135.10048
176,1744998135.1182
177,1744998135.13533
178,1744998135.1507
179,1744998135.16305
180,1744998135.17488
181,1744998135.19445
182,1744998135.22132
183,1744998135.24314
184,1744998135.26115
185,1744998135.2766
186,1744998135.29056
187,1744998135.30323
188,1744998135.31547
189,1744998135.32936
190,1744998135.3414
191,1744998135.36139
192,1744998135.376
193,1744998135.39686
194,1744998135.41862
195,1744998135.43783
196,1744998135.45428
197,1744998135.46833
198,1744998135.48077
199,1744998135.49419
200,1744998135.50618
201,1744998135.52536
202,1744998135.53923
203,1744998135.55949
204,1744998135.59096
205,1744998135.61594
206,1744998135.64141
207,1744998135.66187
208,1744998135.67964
209,1744998135.69603
210,1744998135.7095
211,1744998135.72222
212,1744998135.73526
213,1744998135.74711
214,1744998135.75989
215,1744998135.7726
216,1744998135.78787
217,1744998135.79977
218,1744998135.81519
219,1744998135.82792
220,1744998135.84024
221,1744998135.85499
222,1744998135.86695
223,1744998135.88309
224,1744998135.89957
225,1744998135.92139
226,1744998135.94551
227,1744998135.96557
228,1744998135.98092
229,1744998135.99559
230,1744998136.00863
231,1744998136.02463
232,1744998136.03662
233,1744998136.06209
234,1744998136.09071
235,1744998136.11288
236,1744998136.13188
237,1744998136.14729
238,1744998136.16099
239,1744998136.17341
240,1744998136.18563
241,1744998136.19766
242,1744998136.21028
243,1744998136.22866
244,1744998136.24163
245,1744998136.25919
246,1744998136.27228
247,1744998136.29077
248,1744998136.3173
249,1744998136.33828
250,1744998136.35671
251,1744998136.37146
252,1744998136.38524
253,1744998136.39796
254,1744998136.40999
255,1744998136.42739
256,1744998136.44115
257,1744998136.46461
258,1744998136.48158
259,1744998136.49714
260,1744998136.51067
261,1744998136.53172
262,1744998136.55343
263,1744998136.56966
264,1744998136.58408
265,1744998136.5971
266,1744998136.60951
267,1744998136.62867
268,1744998136.6563
269,1744998136.67773
270,1744998136.69786
271,1744998136.71639
272,1744998136.73105
273,1744998136.74446
274,1744998136.7581
275,1744998136.77001
276,1744998136.78605
277,1744998136.79804
278,1744998136.81103
