Frame,Timestamp
1,1746563897.36597
2,1746563897.75287
3,1746563898.13673
4,1746563898.52436
5,1746563898.55171
6,1746563898.57462
7,1746563898.60934
8,1746563899.01213
9,1746563899.36594
10,1746563899.39118
11,1746563899.42933
12,1746563899.45752
13,1746563899.4937
14,1746563899.51895
15,1746563899.56488
16,1746563899.58978
17,1746563899.63457
18,1746563899.66112
19,1746563899.69856
20,1746563899.72525
21,1746563900.07794
22,1746563900.46128
23,1746563900.4891
24,1746563900.5296
25,1746563900.55425
26,1746563900.59622
27,1746563900.62387
28,1746563900.97437
29,1746563901.32538
30,1746563901.35688
31,1746563901.70723
32,1746563902.06906
33,1746563902.12325
34,1746563902.49737
35,1746563902.8755
36,1746563902.90876
37,1746563902.94342
38,1746563902.96538
39,1746563903.01364
40,1746563903.04481
41,1746563903.07919
42,1746563903.10629
43,1746563903.14395
44,1746563903.17108
45,1746563903.2136
46,1746563903.24199
47,1746563903.28581
48,1746563903.64484
49,1746563903.98742
50,1746563904.03529
51,1746563904.05625
52,1746563904.10026
53,1746563904.12534
54,1746563904.47179
55,1746563904.85597
56,1746563905.21682
57,1746563905.56231
58,1746563905.58922
59,1746563905.93602
60,1746563906.31619
61,1746563906.3433
62,1746563906.38676
63,1746563906.40955
64,1746563906.45181
65,1746563906.48019
66,1746563906.51216
67,1746563906.53898
68,1746563906.58659
69,1746563906.60255
70,1746563906.65393
71,1746563906.99994
72,1746563907.34669
73,1746563907.38034
74,1746563907.72202
75,1746563908.10172
76,1746563908.12463
77,1746563908.17835
78,1746563908.2024
79,1746563908.21942
80,1746563908.25476
81,1746563908.28196
82,1746563908.33962
83,1746563908.35238
84,1746563908.41024
85,1746563908.42808
86,1746563908.47961
87,1746563908.50346
88,1746563908.52881
89,1746563908.89047
90,1746563909.27563
91,1746563909.29691
92,1746563909.34251
93,1746563909.36347
94,1746563909.41378
95,1746563909.44075
96,1746563909.46031
97,1746563909.5055
98,1746563909.53038
99,1746563909.57147
100,1746563909.60078
101,1746563909.95022
102,1746563910.33205
103,1746563910.35821
104,1746563910.40312
105,1746563910.43153
106,1746563910.82217
107,1746563911.20807
108,1746563911.23599
109,1746563911.62571
110,1746563911.99838
111,1746563912.03572
112,1746563912.06263
113,1746563912.45774
114,1746563912.4868
115,1746563912.86915
116,1746563912.8951
117,1746563912.93592
118,1746563912.96286
119,1746563913.00623
120,1746563913.35944
121,1746563913.74539
122,1746563913.77156
123,1746563914.16185
124,1746563914.54328
125,1746563914.56054
126,1746563914.61549
127,1746563914.64239
128,1746563914.66971
129,1746563914.70578
130,1746563914.73347
131,1746563915.07865
132,1746563915.43495
133,1746563915.82641
134,1746563916.213
135,1746563916.2401
136,1746563916.25776
137,1746563916.31156
138,1746563916.33669
139,1746563916.3752
140,1746563916.39707
141,1746563916.43751
142,1746563916.46987
143,1746563916.81081
144,1746563917.1732
145,1746563917.51755
146,1746563917.89539
147,1746563918.28672
148,1746563918.66531
149,1746563918.69058
150,1746563918.73744
151,1746563919.13311
152,1746563919.51353
153,1746563919.53229
154,1746563919.58467
155,1746563919.60965
156,1746563919.65485
157,1746563919.68042
158,1746563919.70543
159,1746563919.74745
160,1746563919.77821
161,1746563919.81163
162,1746563919.85956
163,1746563919.88406
164,1746563919.90345
165,1746563919.94773
166,1746563919.97052
167,1746563920.01447
168,1746563920.03733
169,1746563920.42801
170,1746563920.77866
171,1746563921.1702
172,1746563921.55201
173,1746563921.57078
174,1746563921.61758
175,1746563921.64402
176,1746563921.68797
177,1746563921.7133
178,1746563921.75476
179,1746563921.78058
180,1746563921.81818
181,1746563921.84221
182,1746563921.88745
183,1746563921.91197
184,1746563922.28605
185,1746563922.67724
186,1746563922.69672
187,1746563922.75434
188,1746563923.13194
189,1746563923.48102
190,1746563923.50697
191,1746563923.54758
192,1746563923.57628
193,1746563923.92478
194,1746563924.31979
195,1746563924.70527
196,1746563925.08362
197,1746563925.10875
198,1746563925.14487
199,1746563925.52025
200,1746563925.53446
201,1746563925.89523
202,1746563926.27922
203,1746563926.61846
204,1746563927.01219
205,1746563927.03907
206,1746563927.08483
207,1746563927.11468
208,1746563927.13233
209,1746563927.18041
210,1746563927.53956
211,1746563927.92584
212,1746563927.95259
213,1746563927.99422
214,1746563928.02405
215,1746563928.36435
216,1746563928.71426
217,1746563928.73769
218,1746563928.77733
219,1746563928.82106
220,1746563928.85059
221,1746563929.22891
222,1746563929.58602
223,1746563929.61406
224,1746563929.96895
225,1746563930.34584
226,1746563930.3734
227,1746563930.41398
228,1746563930.44312
229,1746563930.47905
230,1746563930.51332
231,1746563930.89342
232,1746563931.28038
233,1746563931.31271
234,1746563931.35559
235,1746563931.72726
236,1746563932.09513
237,1746563932.11966
238,1746563932.46626
239,1746563932.80808
240,1746563932.8339
241,1746563932.87447
242,1746563932.89983
243,1746563932.95493
244,1746563933.30591
245,1746563933.65943
246,1746563933.67379
247,1746563933.72524
248,1746563933.75007
249,1746563934.13496
250,1746563934.51719
251,1746563934.53924
252,1746563934.58337
253,1746563934.932
254,1746563934.94938
