Frame,Timestamp
1,1744725948.99207
2,1744725949.02554
3,1744725949.05647
4,1744725949.08067
5,1744725949.10334
6,1744725949.11675
7,1744725949.13308
8,1744725949.15245
9,1744725949.16794
10,1744725949.1836
11,1744725949.1993
12,1744725949.21581
13,1744725949.23148
14,1744725949.24731
15,1744725949.26374
16,1744725949.27946
17,1744725949.29594
18,1744725949.31187
19,1744725949.32828
20,1744725949.34474
21,1744725949.36301
22,1744725949.39516
23,1744725949.4184
24,1744725949.439
25,1744725949.45757
26,1744725949.48993
27,1744725949.51575
28,1744725949.53657
29,1744725949.55468
30,1744725949.57109
31,1744725949.58821
32,1744725949.60466
33,1744725949.62166
34,1744725949.63865
35,1744725949.65491
36,1744725949.67134
37,1744725949.68869
38,1744725949.70699
39,1744725949.72554
40,1744725949.74348
41,1744725949.76161
42,1744725949.77948
43,1744725949.79605
44,1744725949.81163
45,1744725949.8274
46,1744725949.84478
47,1744725949.86086
48,1744725949.87691
49,1744725949.89276
50,1744725949.91
51,1744725949.92596
52,1744725949.94561
53,1744725949.96425
54,1744725949.98032
55,1744725949.99632
56,1744725950.01268
57,1744725950.02906
58,1744725950.04517
59,1744725950.06156
60,1744725950.07759
61,1744725950.0943
62,1744725950.11044
63,1744725950.12647
64,1744725950.14248
65,1744725950.15856
66,1744725950.17482
67,1744725950.19098
68,1744725950.20647
69,1744725950.22326
70,1744725950.2399
71,1744725950.25593
72,1744725950.27194
73,1744725950.28811
74,1744725950.30401
75,1744725950.3199
76,1744725950.33755
77,1744725950.35428
78,1744725950.36985
79,1744725950.38548
80,1744725950.40181
81,1744725950.43834
82,1744725950.46466
83,1744725950.48704
84,1744725950.50564
85,1744725950.52245
86,1744725950.54042
87,1744725950.55725
88,1744725950.57537
89,1744725950.59167
90,1744725950.60759
91,1744725950.62398
92,1744725950.64626
93,1744725950.66472
94,1744725950.68371
95,1744725950.70027
96,1744725950.71653
97,1744725950.73261
98,1744725950.74895
99,1744725950.76549
100,1744725950.78173
101,1744725950.79797
102,1744725950.81359
103,1744725950.82955
104,1744725950.84567
105,1744725950.86227
106,1744725950.87898
107,1744725950.89535
108,1744725950.91102
109,1744725950.92695
110,1744725950.94269
111,1744725950.95865
112,1744725950.97485
113,1744725950.99094
114,1744725951.00636
115,1744725951.02223
116,1744725951.0377
117,1744725951.05355
118,1744725951.06931
119,1744725951.08571
120,1744725951.10202
121,1744725951.1176
122,1744725951.13303
123,1744725951.14915
124,1744725951.16522
125,1744725951.18117
126,1744725951.19718
127,1744725951.21343
