Frame,Timestamp
1,1744726254.03134
2,1744726254.05737
3,1744726254.07757
4,1744726254.09514
5,1744726254.10928
6,1744726254.12182
7,1744726254.13424
8,1744726254.14583
9,1744726254.16254
10,1744726254.17536
11,1744726254.20325
12,1744726254.2205
13,1744726254.23807
14,1744726254.25041
15,1744726254.26896
16,1744726254.28782
17,1744726254.31169
18,1744726254.32871
19,1744726254.34339
20,1744726254.35587
21,1744726254.36875
22,1744726254.38092
23,1744726254.40263
24,1744726254.41412
25,1744726254.43503
26,1744726254.4497
27,1744726254.46922
28,1744726254.48299
29,1744726254.49623
30,1744726254.5097
31,1744726254.53579
32,1744726254.55241
33,1744726254.5665
34,1744726254.579
35,1744726254.61115
36,1744726254.64474
37,1744726254.66791
38,1744726254.68785
39,1744726254.70258
40,1744726254.71647
41,1744726254.72873
42,1744726254.74009
43,1744726254.75225
44,1744726254.76425
45,1744726254.77575
46,1744726254.79072
47,1744726254.80202
48,1744726254.81353
49,1744726254.83625
50,1744726254.8672
51,1744726254.8904
52,1744726254.90855
53,1744726254.92432
54,1744726254.93831
55,1744726254.94959
56,1744726254.96072
57,1744726254.97259
58,1744726254.98415
59,1744726255.0027
60,1744726255.03266
61,1744726255.05558
62,1744726255.07403
63,1744726255.08918
64,1744726255.10229
65,1744726255.11476
66,1744726255.12659
67,1744726255.13821
68,1744726255.14923
69,1744726255.16976
70,1744726255.18404
71,1744726255.20228
72,1744726255.2183
73,1744726255.23631
74,1744726255.24808
75,1744726255.26984
76,1744726255.30382
77,1744726255.32775
78,1744726255.34712
79,1744726255.36381
80,1744726255.37745
81,1744726255.39011
82,1744726255.40138
83,1744726255.41268
84,1744726255.42451
85,1744726255.43618
86,1744726255.44847
87,1744726255.46007
88,1744726255.47114
89,1744726255.49208
90,1744726255.50312
91,1744726255.52466
92,1744726255.55294
93,1744726255.57557
94,1744726255.5932
95,1744726255.6089
96,1744726255.62178
97,1744726255.63968
98,1744726255.653
99,1744726255.66594
100,1744726255.67749
101,1744726255.69176
102,1744726255.70621
103,1744726255.73795
104,1744726255.76729
