Frame,Timestamp
1,1744725948.99159
2,1744725949.02299
3,1744725949.04545
4,1744725949.06417
5,1744725949.08166
6,1744725949.09781
7,1744725949.11081
8,1744725949.12264
9,1744725949.13684
10,1744725949.14937
11,1744725949.16118
12,1744725949.17299
13,1744725949.19154
14,1744725949.20312
15,1744725949.22364
16,1744725949.23504
17,1744725949.26162
18,1744725949.29005
19,1744725949.31123
20,1744725949.32913
21,1744725949.34386
22,1744725949.35748
23,1744725949.369
24,1744725949.3801
25,1744725949.39116
26,1744725949.40334
27,1744725949.42455
28,1744725949.44997
29,1744725949.46512
30,1744725949.47668
31,1744725949.48866
32,1744725949.51875
33,1744725949.54245
34,1744725949.56248
35,1744725949.58237
36,1744725949.59921
37,1744725949.61314
38,1744725949.62594
39,1744725949.63767
40,1744725949.64961
41,1744725949.66105
42,1744725949.67274
43,1744725949.69306
44,1744725949.70675
45,1744725949.72375
46,1744725949.73637
47,1744725949.75875
48,1744725949.79048
49,1744725949.81346
50,1744725949.83171
51,1744725949.84743
52,1744725949.86074
53,1744725949.87267
54,1744725949.88442
55,1744725949.89629
56,1744725949.90789
57,1744725949.92518
58,1744725949.94591
59,1744725949.96331
60,1744725949.97831
61,1744725949.99125
62,1744725950.00277
63,1744725950.01999
64,1744725950.04873
65,1744725950.07313
66,1744725950.09119
67,1744725950.10568
68,1744725950.11869
69,1744725950.13059
70,1744725950.14167
71,1744725950.16264
72,1744725950.17887
73,1744725950.19264
74,1744725950.21975
75,1744725950.23371
76,1744725950.24674
77,1744725950.25996
78,1744725950.27114
79,1744725950.28898
80,1744725950.30303
81,1744725950.3269
82,1744725950.34148
83,1744725950.35658
84,1744725950.36779
85,1744725950.38466
86,1744725950.39966
87,1744725950.41843
88,1744725950.43121
89,1744725950.46001
90,1744725950.4905
91,1744725950.51339
92,1744725950.53239
93,1744725950.54787
94,1744725950.56144
95,1744725950.57325
96,1744725950.58476
97,1744725950.59657
98,1744725950.60785
99,1744725950.62583
100,1744725950.64076
101,1744725950.66305
102,1744725950.68092
103,1744725950.698
104,1744725950.71154
105,1744725950.72593
106,1744725950.73935
107,1744725950.75922
108,1744725950.77302
109,1744725950.7935
110,1744725950.82332
111,1744725950.84493
112,1744725950.86437
113,1744725950.8847
114,1744725950.90249
115,1744725950.92093
116,1744725950.93345
117,1744725950.94844
118,1744725950.96077
119,1744725950.97158
120,1744725950.98325
121,1744725950.99505
122,1744725951.00585
123,1744725951.02447
124,1744725951.04415
125,1744725951.059
126,1744725951.08003
127,1744725951.09549
128,1744725951.11824
129,1744725951.13877
130,1744725951.15628
131,1744725951.17021
132,1744725951.18306
133,1744725951.19514
134,1744725951.23312
135,1744725951.25886
136,1744725951.2787
137,1744725951.30796
138,1744725951.32894
139,1744725951.34787
140,1744725951.36341
141,1744725951.37792
142,1744725951.39004
143,1744725951.40166
144,1744725951.41356
145,1744725951.42494
146,1744725951.43636
147,1744725951.44808
148,1744725951.45979
149,1744725951.47056
150,1744725951.48233
151,1744725951.49482
152,1744725951.50622
153,1744725951.52749
154,1744725951.5385
155,1744725951.56016
156,1744725951.58902
157,1744725951.61202
158,1744725951.62963
159,1744725951.64482
160,1744725951.65817
161,1744725951.66989
162,1744725951.68158
163,1744725951.6936
164,1744725951.70709
165,1744725951.71827
166,1744725951.72984
167,1744725951.75606
168,1744725951.78444
169,1744725951.80998
170,1744725951.83089
171,1744725951.8493
172,1744725951.86462
173,1744725951.87899
174,1744725951.89107
175,1744725951.9023
176,1744725951.91471
177,1744725951.92643
178,1744725951.93836
179,1744725951.95995
180,1744725951.97089
181,1744725951.99118
182,1744725952.00708
183,1744725952.0282
184,1744725952.04291
185,1744725952.05725
186,1744725952.06894
187,1744725952.08195
188,1744725952.09338
189,1744725952.128
190,1744725952.15865
191,1744725952.18154
192,1744725952.19927
193,1744725952.21447
194,1744725952.22861
195,1744725952.24091
196,1744725952.2528
197,1744725952.26482
198,1744725952.27651
199,1744725952.29396
200,1744725952.32459
201,1744725952.34663
202,1744725952.36574
203,1744725952.38231
204,1744725952.39619
205,1744725952.41038
206,1744725952.42346
207,1744725952.43433
208,1744725952.44579
209,1744725952.46206
210,1744725952.47493
211,1744725952.49374
212,1744725952.50742
213,1744725952.52704
214,1744725952.54258
215,1744725952.55724
216,1744725952.5685
217,1744725952.59532
218,1744725952.61115
219,1744725952.62852
220,1744725952.64299
221,1744725952.66048
222,1744725952.69053
223,1744725952.71246
224,1744725952.73101
225,1744725952.74735
226,1744725952.76226
227,1744725952.77464
228,1744725952.78631
229,1744725952.79925
230,1744725952.81327
231,1744725952.82853
232,1744725952.84335
233,1744725952.8566
234,1744725952.86823
235,1744725952.89432
236,1744725952.91306
237,1744725952.92992
238,1744725952.94496
239,1744725952.96271
240,1744725952.98981
241,1744725953.01318
242,1744725953.03204
243,1744725953.04772
244,1744725953.06225
245,1744725953.07419
246,1744725953.08605
247,1744725953.09753
248,1744725953.11022
249,1744725953.12453
250,1744725953.14338
251,1744725953.16183
252,1744725953.17786
253,1744725953.19658
254,1744725953.20873
255,1744725953.22838
256,1744725953.24157
257,1744725953.2598
258,1744725953.28187
259,1744725953.29992
260,1744725953.31645
261,1744725953.32974
262,1744725953.34202
263,1744725953.3538
264,1744725953.3661
265,1744725953.38289
266,1744725953.39974
267,1744725953.42082
268,1744725953.43359
269,1744725953.44957
270,1744725953.47926
271,1744725953.50074
272,1744725953.51843
273,1744725953.5335
274,1744725953.54687
275,1744725953.55865
276,1744725953.56997
277,1744725953.58921
278,1744725953.60449
279,1744725953.62943
280,1744725953.65961
281,1744725953.68151
282,1744725953.69929
283,1744725953.71495
284,1744725953.72927
285,1744725953.7424
286,1744725953.75372
287,1744725953.76495
288,1744725953.77685
289,1744725953.79155
290,1744725953.80348
291,1744725953.82863
292,1744725953.84761
293,1744725953.86401
294,1744725953.87749
295,1744725953.89806
296,1744725953.9131
297,1744725953.93104
298,1744725953.94613
299,1744725953.96207
300,1744725953.9833
301,1744725954.00134
302,1744725954.01676
303,1744725954.03066
304,1744725954.04295
305,1744725954.06314
306,1744725954.0877
307,1744725954.10921
308,1744725954.13121
309,1744725954.1463
310,1744725954.16008
311,1744725954.1721
312,1744725954.18373
313,1744725954.19747
314,1744725954.20938
315,1744725954.22644
316,1744725954.2571
317,1744725954.27975
318,1744725954.2984
319,1744725954.31422
320,1744725954.32773
321,1744725954.34
322,1744725954.35168
323,1744725954.36448
324,1744725954.37816
325,1744725954.39587
326,1744725954.40848
327,1744725954.42256
328,1744725954.43425
329,1744725954.45015
330,1744725954.46189
331,1744725954.48146
332,1744725954.49375
333,1744725954.53085
334,1744725954.55377
335,1744725954.57435
336,1744725954.59149
337,1744725954.60587
338,1744725954.61807
339,1744725954.63001
340,1744725954.64102
341,1744725954.66391
342,1744725954.69726
343,1744725954.72238
344,1744725954.74234
345,1744725954.75939
346,1744725954.7737
347,1744725954.78669
348,1744725954.79881
349,1744725954.81151
350,1744725954.82233
351,1744725954.83361
352,1744725954.84626
353,1744725954.86068
354,1744725954.88933
355,1744725954.90947
356,1744725954.9272
357,1744725954.94242
358,1744725954.95611
359,1744725954.96824
360,1744725954.97972
361,1744725954.99826
362,1744725955.01316
363,1744725955.03153
364,1744725955.04512
365,1744725955.06221
366,1744725955.07624
367,1744725955.09799
368,1744725955.12569
369,1744725955.15272
370,1744725955.1737
371,1744725955.19218
372,1744725955.20714
373,1744725955.22098
374,1744725955.23389
375,1744725955.24641
376,1744725955.258
377,1744725955.26955
378,1744725955.28127
379,1744725955.29657
380,1744725955.30826
381,1744725955.33126
382,1744725955.34743
383,1744725955.3622
384,1744725955.37338
385,1744725955.39707
386,1744725955.42953
387,1744725955.45398
388,1744725955.47956
389,1744725955.50316
390,1744725955.52244
391,1744725955.53899
392,1744725955.55307
393,1744725955.56606
394,1744725955.57768
395,1744725955.59
396,1744725955.60358
397,1744725955.61538
398,1744725955.62879
399,1744725955.64231
400,1744725955.65381
401,1744725955.66553
402,1744725955.67721
403,1744725955.69966
404,1744725955.71531
405,1744725955.73276
406,1744725955.76468
407,1744725955.78629
408,1744725955.80446
409,1744725955.8201
410,1744725955.83476
411,1744725955.84704
412,1744725955.85922
413,1744725955.87128
414,1744725955.88298
415,1744725955.89785
416,1744725955.91916
417,1744725955.93817
418,1744725955.95395
419,1744725955.96786
420,1744725955.98027
421,1744725955.99362
422,1744725956.00819
423,1744725956.03196
424,1744725956.05938
425,1744725956.07998
426,1744725956.09714
427,1744725956.11191
428,1744725956.12755
429,1744725956.14166
430,1744725956.15429
431,1744725956.17071
432,1744725956.18854
433,1744725956.20459
434,1744725956.21802
435,1744725956.23033
436,1744725956.24219
437,1744725956.26147
438,1744725956.29123
439,1744725956.31271
440,1744725956.33157
441,1744725956.34668
442,1744725956.3608
443,1744725956.37352
444,1744725956.38494
445,1744725956.39823
446,1744725956.43259
447,1744725956.45175
448,1744725956.4673
449,1744725956.48242
450,1744725956.49499
451,1744725956.50618
452,1744725956.51809
453,1744725956.53436
454,1744725956.56388
455,1744725956.58544
456,1744725956.60337
457,1744725956.61905
458,1744725956.63282
459,1744725956.64509
460,1744725956.6572
461,1744725956.66809
462,1744725956.67974
463,1744725956.6975
464,1744725956.72788
465,1744725956.74911
466,1744725956.76699
467,1744725956.78478
468,1744725956.79907
469,1744725956.81056
470,1744725956.82195
471,1744725956.83328
472,1744725956.8454
473,1744725956.86193
474,1744725956.87441
475,1744725956.89885
476,1744725956.92866
477,1744725956.9501
478,1744725956.96883
479,1744725956.98713
480,1744725957.00147
481,1744725957.01457
482,1744725957.02722
483,1744725957.03882
484,1744725957.05019
485,1744725957.06634
486,1744725957.07888
487,1744725957.09958
488,1744725957.12745
489,1744725957.14966
490,1744725957.16694
491,1744725957.18225
492,1744725957.19588
493,1744725957.20775
494,1744725957.21924
495,1744725957.23203
496,1744725957.26793
497,1744725957.29034
498,1744725957.31022
499,1744725957.32446
500,1744725957.33877
501,1744725957.35039
502,1744725957.36233
503,1744725957.37346
504,1744725957.38454
505,1744725957.40083
506,1744725957.43216
507,1744725957.45472
508,1744725957.4747
509,1744725957.48998
510,1744725957.50319
511,1744725957.51676
512,1744725957.52863
513,1744725957.54024
514,1744725957.55213
515,1744725957.56561
516,1744725957.58858
517,1744725957.60996
518,1744725957.62487
519,1744725957.64034
520,1744725957.65536
521,1744725957.66713
522,1744725957.67932
523,1744725957.69376
524,1744725957.72371
525,1744725957.74549
526,1744725957.76415
527,1744725957.78041
528,1744725957.79331
529,1744725957.80494
530,1744725957.81595
531,1744725957.83293
532,1744725957.84742
533,1744725957.86776
534,1744725957.89851
535,1744725957.92056
536,1744725957.9381
537,1744725957.95452
538,1744725957.96876
539,1744725957.9816
540,1744725957.99326
541,1744725958.00497
542,1744725958.01649
543,1744725958.03434
544,1744725958.05709
545,1744725958.07613
546,1744725958.09156
547,1744725958.10569
548,1744725958.11832
549,1744725958.13501
550,1744725958.14864
551,1744725958.16543
552,1744725958.17824
553,1744725958.19935
554,1744725958.23037
555,1744725958.25576
556,1744725958.27344
557,1744725958.28749
558,1744725958.30003
559,1744725958.31155
560,1744725958.32353
561,1744725958.33917
562,1744725958.35167
563,1744725958.36382
564,1744725958.37489
565,1744725958.39808
566,1744725958.42223
567,1744725958.44204
568,1744725958.4584
569,1744725958.472
570,1744725958.48443
571,1744725958.50029
572,1744725958.52964
573,1744725958.55139
574,1744725958.56961
575,1744725958.58742
576,1744725958.60359
577,1744725958.61764
578,1744725958.62989
579,1744725958.64257
580,1744725958.65603
581,1744725958.66797
582,1744725958.6802
583,1744725958.70003
584,1744725958.71458
585,1744725958.73366
586,1744725958.76546
587,1744725958.79632
588,1744725958.81648
589,1744725958.83444
590,1744725958.84907
591,1744725958.86259
592,1744725958.87427
593,1744725958.88567
594,1744725958.89704
595,1744725958.9087
596,1744725958.91985
597,1744725958.93521
598,1744725958.94745
599,1744725958.95989
600,1744725958.9735
601,1744725959.00685
602,1744725959.03514
603,1744725959.05578
604,1744725959.07543
605,1744725959.09068
606,1744725959.10416
607,1744725959.11646
608,1744725959.12832
609,1744725959.14154
610,1744725959.15289
611,1744725959.16771
612,1744725959.18132
613,1744725959.197
614,1744725959.22777
615,1744725959.24908
616,1744725959.26789
617,1744725959.28376
618,1744725959.2972
619,1744725959.30999
620,1744725959.32155
621,1744725959.33523
622,1744725959.34638
623,1744725959.36772
624,1744725959.38246
625,1744725959.4019
626,1744725959.41651
627,1744725959.43601
628,1744725959.46586
629,1744725959.48793
630,1744725959.51768
631,1744725959.54239
632,1744725959.56263
633,1744725959.57907
634,1744725959.59343
635,1744725959.60575
636,1744725959.61719
637,1744725959.62907
638,1744725959.6421
639,1744725959.65389
640,1744725959.66559
641,1744725959.67711
642,1744725959.6896
643,1744725959.70287
644,1744725959.73211
645,1744725959.75271
646,1744725959.77052
647,1744725959.78558
648,1744725959.79911
649,1744725959.81167
650,1744725959.82468
651,1744725959.83586
652,1744725959.84751
653,1744725959.86874
654,1744725959.88203
655,1744725959.90218
656,1744725959.92048
657,1744725959.93507
658,1744725959.94717
659,1744725959.96792
660,1744725959.98687
661,1744725960.00429
662,1744725960.03231
663,1744725960.05197
664,1744725960.08247
665,1744725960.10474
666,1744725960.1228
667,1744725960.13866
668,1744725960.15227
669,1744725960.16454
670,1744725960.17581
671,1744725960.18756
672,1744725960.19894
673,1744725960.21051
674,1744725960.22179
675,1744725960.23529
676,1744725960.24934
677,1744725960.26867
678,1744725960.29974
679,1744725960.32223
680,1744725960.34086
681,1744725960.3567
682,1744725960.37057
683,1744725960.38224
684,1744725960.39375
685,1744725960.40502
686,1744725960.41711
687,1744725960.43752
688,1744725960.45707
689,1744725960.47182
690,1744725960.49285
691,1744725960.51178
692,1744725960.52904
693,1744725960.54305
694,1744725960.55504
695,1744725960.56885
696,1744725960.58031
697,1744725960.59642
698,1744725960.62461
699,1744725960.64683
700,1744725960.66504
701,1744725960.68008
702,1744725960.69338
703,1744725960.70495
704,1744725960.71674
705,1744725960.73438
706,1744725960.74982
707,1744725960.76546
708,1744725960.77721
709,1744725960.79195
710,1744725960.81801
711,1744725960.84291
712,1744725960.862
713,1744725960.8786
714,1744725960.89269
