Frame,Timestamp
1,1746018326.88374
2,1746018326.91769
3,1746018326.93284
4,1746018326.94584
5,1746018326.95802
6,1746018326.96964
7,1746018326.98468
8,1746018326.99737
9,1746018327.00993
10,1746018327.02244
11,1746018327.04224
12,1746018327.07288
13,1746018327.09768
14,1746018327.12589
15,1746018327.14659
16,1746018327.16406
17,1746018327.1803
18,1746018327.19841
19,1746018327.21679
20,1746018327.23076
21,1746018327.24525
22,1746018327.25809
23,1746018327.27288
24,1746018327.2875
25,1746018327.30284
26,1746018327.31516
27,1746018327.32766
28,1746018327.33974
29,1746018327.35215
30,1746018327.36622
31,1746018327.38117
32,1746018327.39332
33,1746018327.41868
34,1746018327.44445
35,1746018327.46469
36,1746018327.48236
37,1746018327.49787
38,1746018327.511
39,1746018327.52265
40,1746018327.53526
41,1746018327.54763
42,1746018327.55928
43,1746018327.57974
44,1746018327.61135
45,1746018327.63453
46,1746018327.65293
47,1746018327.66874
48,1746018327.68317
49,1746018327.69554
50,1746018327.70795
51,1746018327.72021
52,1746018327.73191
53,1746018327.7528
54,1746018327.77708
55,1746018327.79816
56,1746018327.81613
57,1746018327.8319
58,1746018327.84651
59,1746018327.85925
60,1746018327.87117
61,1746018327.88343
62,1746018327.89625
63,1746018327.92477
64,1746018327.94375
65,1746018327.95974
66,1746018327.97364
67,1746018327.98648
68,1746018327.99925
69,1746018328.01233
70,1746018328.02491
71,1746018328.05025
72,1746018328.06726
73,1746018328.08571
74,1746018328.11741
75,1746018328.13857
76,1746018328.1569
77,1746018328.17237
78,1746018328.18671
79,1746018328.19997
80,1746018328.21296
81,1746018328.22568
82,1746018328.238
83,1746018328.2502
84,1746018328.26304
85,1746018328.28164
86,1746018328.29708
87,1746018328.31209
88,1746018328.32449
89,1746018328.35321
90,1746018328.37269
91,1746018328.39033
92,1746018328.40509
93,1746018328.41878
94,1746018328.43094
95,1746018328.44829
96,1746018328.46469
97,1746018328.48177
98,1746018328.49613
99,1746018328.52347
100,1746018328.54082
101,1746018328.55702
102,1746018328.57082
103,1746018328.58384
104,1746018328.59574
105,1746018328.618
106,1746018328.64853
107,1746018328.67272
108,1746018328.70132
109,1746018328.7222
110,1746018328.73994
111,1746018328.75669
112,1746018328.7726
113,1746018328.78936
114,1746018328.8076
115,1746018328.81976
116,1746018328.83159
117,1746018328.84338
118,1746018328.8555
119,1746018328.867
120,1746018328.88151
121,1746018328.89366
122,1746018328.90539
123,1746018328.91986
124,1746018328.94397
125,1746018328.96284
126,1746018328.97919
127,1746018328.99329
128,1746018329.00584
129,1746018329.01962
130,1746018329.03198
131,1746018329.05175
132,1746018329.06748
133,1746018329.08706
134,1746018329.10118
135,1746018329.12035
136,1746018329.13458
137,1746018329.15229
138,1746018329.18215
139,1746018329.20444
140,1746018329.22263
141,1746018329.24057
142,1746018329.25623
143,1746018329.26952
144,1746018329.28565
145,1746018329.3152
146,1746018329.33714
147,1746018329.35609
148,1746018329.37132
149,1746018329.38535
150,1746018329.39753
151,1746018329.40974
152,1746018329.42184
153,1746018329.4343
154,1746018329.44643
155,1746018329.45995
156,1746018329.47276
157,1746018329.48499
158,1746018329.49686
159,1746018329.52122
160,1746018329.53959
161,1746018329.55408
162,1746018329.56715
163,1746018329.58026
164,1746018329.59213
165,1746018329.61852
166,1746018329.64911
167,1746018329.6748
168,1746018329.69822
169,1746018329.71696
170,1746018329.73125
171,1746018329.75714
172,1746018329.7855
173,1746018329.80493
174,1746018329.81913
175,1746018329.83161
176,1746018329.86048
177,1746018329.88205
178,1746018329.9003
179,1746018329.91981
180,1746018329.93341
